key;verbatimScientificName;scientificName;matchType;confidence;status;rank;kingdom;phylum;class;order;family;genus;species
7402425;Oxytricha rubripuncta;Oxytricha rubripuncta Berger & Foissner, 1987;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Hypotrichea;Oxytrichida;Oxytrichidae;Oxytricha;Oxytricha rubripuncta
8111179;Oxytricha setigera;Oxytricha setigera Stokes, 1891;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Hypotrichea;Oxytrichida;Oxytrichidae;Oxytricha;Oxytricha setigera
7429863;Oxytricha siseris;Oxytricha siseris Vuxanovici, 1963;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Hypotrichea;Oxytrichida;Oxytrichidae;Oxytricha;Oxytricha siseris
8024317;Oxytricha tricirrata;Oxytricha tricirrata Buitkamp, 1977;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Hypotrichea;Oxytrichida;Oxytrichidae;Oxytricha;Oxytricha tricirrata
2524401;Panaeolus;Panaeolus (Fr.) Quél.;EXACT;94;ACCEPTED;GENUS;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Bolbitiaceae;Panaeolus;
2283711;Panagrolaimus;Panagrolaimus Fuchs, 1930;EXACT;94;ACCEPTED;GENUS;Animalia;Nematoda;Secernentea;Rhabditida;Pangrolaimidae;Panagrolaimus;
2705144;Panicum dichotomiflorum;Panicum dichotomiflorum Michx.;EXACT;98;ACCEPTED;SPECIES;Plantae;Tracheophyta;Liliopsida;Poales;Poaceae;Panicum;Panicum dichotomiflorum
4122172;Panicum tennesseense;Panicum tennesseense Ashe;EXACT;98;SYNONYM;SPECIES;Plantae;Tracheophyta;Liliopsida;Poales;Poaceae;Panicum;Panicum acuminatum
2705081;Panicum virgatum;Panicum virgatum L.;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Liliopsida;Poales;Poaceae;Panicum;Panicum virgatum
2564469;Panorbis viscosus;Panorbis viscosus (I.Schmidt) J.Campb., J.L.Anderson & Shearer;EXACT;98;SYNONYM;SPECIES;Fungi;Ascomycota;Sordariomycetes;Microascales;Halosphaeriaceae;Halosarpheia;Halosarpheia viscosa
2888437;Papaver orientale;Papaver orientale L.;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Ranunculales;Papaveraceae;Papaver;Papaver orientale
7968629;Parabryophrya penardi;Parabryophrya penardi (Kahl, 1931) Foissner, 1985;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Colpodea;Bryophryida;Bryophryidae;Parabryophrya;Parabryophrya penardi
8338250;Paraenchelys terricola;Paraenchelys terricola Foissner, 1984;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Gymnostomatea;Pseudoholophryida;Pseudoholophryidae;Paraenchelys;Paraenchelys terricola
7490550;Paraenchelys wenzeli;Paraenchelys wenzeli Foissner, 1984;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Gymnostomatea;Pseudoholophryida;Pseudoholophryidae;Paraenchelys;Paraenchelys wenzeli
7837768;Parafurgasonia sorex;Parafurgasonia sorex (Penard, 1922) Foissner & Adam, 1981;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Nassophorea;Nassulida;Furgasoniidae;Parafurgasonia;Parafurgasonia sorex
7461602;Paraholosticha lichenicola;Paraholosticha lichenicola Gellert, 1955;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Hypotrichea;Urostylida;Kahliellidae;Paraholosticha;Paraholosticha lichenicola
7551954;Paraholosticha muscicola;Paraholosticha muscicola Kahl, 1932;EXACT;97;SYNONYM;SPECIES;Chromista;Ciliophora;Hypotrichea;Stichotrichida;Keronidae;Keronopsis;Keronopsis muscicola
8369369;Paraholosticha nana;Paraholosticha nana Gellert, 1955;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Hypotrichea;Urostylida;Kahliellidae;Paraholosticha;Paraholosticha nana
7454029;Parakahliella haideri;Parakahliella haideri Berger & Foissner, 1989;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Hypotrichea;Urostylida;Kahliellidae;Parakahliella;Parakahliella haideri
7761759;Parakahliella macrostoma;Parakahliella macrostoma (Foissner, 1982) Berger, Foissner & Adam, 1985;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Hypotrichea;Urostylida;Kahliellidae;Parakahliella;Parakahliella macrostoma
8175667;Parakahliella terricola;Parakahliella terricola (Buitkamp, 1977) Berger, Foissner & Adam, 1986;EXACT;98;SYNONYM;SPECIES;Chromista;Ciliophora;Hypotrichea;Urostylida;Kahliellidae;Paraurostyla;Paraurostyla terricola
7621887;Paramphisiella caudata;Paramphisiella caudata (Hemberger, 1985) Foissner, 1988;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Hypotrichea;Stichotrichida;Amphisiellidae;Paramphisiella;Paramphisiella caudata
7235427;Paratylenchus;Paratylenchus Filipjev, 1936;EXACT;94;ACCEPTED;GENUS;Animalia;Nematoda;Secernentea;Tylenchida;Criconematidae;Paratylenchus;
7505865;Paraurostyla granulifera;Paraurostyla granulifera Berger & Foissner, 1989;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Hypotrichea;Urostylida;Kahliellidae;Paraurostyla;Paraurostyla granulifera
7683286;Paraurostyla pulchra;Paraurostyla pulchra Buitkamp, 1977;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Hypotrichea;Urostylida;Kahliellidae;Paraurostyla;Paraurostyla pulchra
8100050;Paspalum vaginatum;Paspalum vaginatum Sw.;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Liliopsida;Poales;Poaceae;Paspalum;Paspalum vaginatum
8038938;Pattersoniella vitiphila;Pattersoniella vitiphila Foissner, 1987;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Hypotrichea;Oxytrichida;Neokeronopsidae;Pattersoniella;Pattersoniella vitiphila
6585;Paulinellidae;Paulinellidae;EXACT;96;ACCEPTED;FAMILY;Protozoa;;Filosia;Aconchulinida;Paulinellidae;;
8424887;Pedohymena australiense;Pedohymena australiense Foissner, 1995;EXACT;98;SYNONYM;SPECIES;Chromista;Ciliophora;Nassophorea;Nassulida;Colpodidiidae;Pedohymena;Pedohymena australiensis
7376082;Pelagotrichidium tisiae;Pelagotrichidium tisiae (Gelei, 1929) Jankowski, 1978;EXACT;98;SYNONYM;SPECIES;Chromista;Ciliophora;Hypotrichea;Stichotrichida;Hypotrichidiidae;Hypotrichidium;Hypotrichidium conicum
9348640;Pelargonium;Pelargonium L'Hér.;EXACT;94;ACCEPTED;GENUS;Plantae;Tracheophyta;Magnoliopsida;Geraniales;Geraniaceae;Pelargonium;
2049366;Pemphigus;Pemphigus Hartig, 1839;EXACT;94;ACCEPTED;GENUS;Animalia;Arthropoda;Insecta;Hemiptera;Aphididae;Pemphigus;
9623011;Penicillium;Penicillium Link;EXACT;92;ACCEPTED;GENUS;Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Penicillium;
2523664;Peniophorella praetermissa;Peniophorella praetermissa (P.Karst.) K.H.Larss.;EXACT;98;ACCEPTED;SPECIES;Fungi;Basidiomycota;Agaricomycetes;;;Peniophorella;Peniophorella praetermissa
2706150;Pennisetum clandestinum;Pennisetum clandestinum Hochst. ex Chiov.;EXACT;97;SYNONYM;SPECIES;Plantae;Tracheophyta;Liliopsida;Poales;Poaceae;Cenchrus;Cenchrus clandestinus
7506589;Pentahymena corticicola;Pentahymena corticicola Foissner, 1994;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Colpodea;Bryometopida;Jaroschiidae;Pentahymena;Pentahymena corticicola
3034906;Petroselinum;Petroselinum Hill;EXACT;94;ACCEPTED;GENUS;Plantae;Tracheophyta;Magnoliopsida;Apiales;Apiaceae;Petroselinum;
7739586;Phacodinium metchnicoffi;Phacodinium metchnicoffi Prowazek, 1900;EXACT;98;SYNONYM;SPECIES;Chromista;Ciliophora;Spirotrichea;Phacodiniida;Phacodiniidae;Phacodinium;Phacodinium metchnikoffi
2579070;Phaeosphaeria;Phaeosphaeria I.Miyake;EXACT;94;ACCEPTED;GENUS;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Phaeosphaeriaceae;Phaeosphaeria;
5289756;Phalaris arundinacea;Phalaris arundinacea L.;EXACT;98;ACCEPTED;SPECIES;Plantae;Tracheophyta;Liliopsida;Poales;Poaceae;Phalaris;Phalaris arundinacea
2928623;Pharbitis hederacea;Pharbitis hederacea (Jacq.) Choisy;EXACT;98;SYNONYM;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Solanales;Convolvulaceae;Ipomoea;Ipomoea hederacea
5350438;Phaseolus lunatus;Phaseolus lunatus L.;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Fabales;Fabaceae;Phaseolus;Phaseolus lunatus
5350452;Phaseolus vulgaris;Phaseolus vulgaris L.;EXACT;98;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Fabales;Fabaceae;Phaseolus;Phaseolus vulgaris
7526876;Phialina binucleata;Phialina binucleata Berger, Foissner & Adam, 1984;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Gymnostomatea;Spathidiida;Trachelophyllidae;Phialina;Phialina binucleata
7855042;Phialina flagellifera;Phialina flagellifera (Gellert, 1957) Foissner, 1998;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Gymnostomatea;Spathidiida;Trachelophyllidae;Phialina;Phialina flagellifera
8357519;Phialina terricola;Phialina terricola Foissner, 1984;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Gymnostomatea;Spathidiida;Trachelophyllidae;Phialina;Phialina terricola
7582007;Phialinides australis;Phialinides australis Foissner, 1988;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Gymnostomatea;Spathidiida;Lacrymariidae;Phialinides;Phialinides australis
2706001;Phleum;Phleum L.;EXACT;94;ACCEPTED;GENUS;Plantae;Tracheophyta;Liliopsida;Poales;Poaceae;Phleum;
6109699;Phoenix dactylifera;Phoenix dactylifera L.;EXACT;98;ACCEPTED;SPECIES;Plantae;Tracheophyta;Liliopsida;Arecales;Arecaceae;Phoenix;Phoenix dactylifera
2534205;Pholiota squarrosa;Pholiota squarrosa (Bull.) P.Kumm.;EXACT;98;ACCEPTED;SPECIES;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Strophariaceae;Pholiota;Pholiota squarrosa
5262297;Phoma herbarum;Phoma herbarum Westend., 1852;EXACT;98;ACCEPTED;SPECIES;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymellaceae;Phoma;Phoma herbarum
5284802;Picea mariana;Picea mariana Britton, Sterns & Poggenb.;EXACT;98;ACCEPTED;SPECIES;Plantae;Tracheophyta;Pinopsida;Pinales;Pinaceae;Picea;Picea mariana
5285604;Pinus halepensis;Pinus halepensis Mill.;EXACT;98;ACCEPTED;SPECIES;Plantae;Tracheophyta;Pinopsida;Pinales;Pinaceae;Pinus;Pinus halepensis
5285824;Pinus kesiya;Pinus kesiya Royle ex Gordon;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Pinopsida;Pinales;Pinaceae;Pinus;Pinus kesiya
2559052;Piptocephalis graefenhanii;Piptocephalis graefenhanii H.M.Ho;EXACT;98;ACCEPTED;SPECIES;Fungi;Zygomycota;Zoopagomycetes;Zoopagales;Piptocephalidaceae;Piptocephalis;Piptocephalis graefenhanii
2940361;Pisum;Pisum L.;EXACT;92;ACCEPTED;GENUS;Plantae;Tracheophyta;Magnoliopsida;Fabales;Fabaceae;Pisum;
5347845;Pisum sativum;Pisum sativum L.;EXACT;98;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Fabales;Fabaceae;Pisum;Pisum sativum
8144973;Plagiocampa caudata;Plagiocampa caudata Alekperov, 1993;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Prostomatea;Prostomatida;Plagiocampidae;Plagiocampa;Plagiocampa caudata
7510368;Plagiocampa difficilis;Plagiocampa difficilis Foissner, 1981;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Prostomatea;Prostomatida;Plagiocampidae;Plagiocampa;Plagiocampa difficilis
8062664;Plagiocampa rouxi;Plagiocampa rouxi Kahl, 1926;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Prostomatea;Prostomatida;Plagiocampidae;Plagiocampa;Plagiocampa rouxi
2420;Plantaginaceae;Plantaginaceae;EXACT;96;ACCEPTED;FAMILY;Plantae;Tracheophyta;Magnoliopsida;Lamiales;Plantaginaceae;;
3189695;Plantago;Plantago L.;EXACT;94;ACCEPTED;GENUS;Plantae;Tracheophyta;Magnoliopsida;Lamiales;Plantaginaceae;Plantago;
7961439;Platycola steineri;Platycola steineri (Penard, 1914) Kahl, 1935;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Oligohymenophorea;Peritrichida;Vaginicolidae;Platycola;Platycola steineri
7983225;Platyophrya binucleata;Platyophrya binucleata Foissner, 1987;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Colpodea;Cyrtolophosidida;Platyophryidae;Platyophrya;Platyophrya binucleata
7755989;Platyophrya macrostoma;Platyophrya macrostoma Foissner, 1980;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Colpodea;Cyrtolophosidida;Platyophryidae;Platyophrya;Platyophrya macrostoma
8258329;Platyophrya paoletti;Platyophrya paoletti Foissner, 1997;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Colpodea;Cyrtolophosidida;Platyophryidae;Platyophrya;Platyophrya paoletti
7637408;Platyophrya similis;Platyophrya similis (Foissner, 1980) Foissner, 1987;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Colpodea;Cyrtolophosidida;Platyophryidae;Platyophrya;Platyophrya similis
8058651;Platyophrya spumacola;Platyophrya spumacola Kahl;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Colpodea;Cyrtolophosidida;Platyophryidae;Platyophrya;Platyophrya spumacola
8072867;Platyophrya vorax;Platyophrya vorax Kahl, 1926;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Colpodea;Cyrtolophosidida;Platyophryidae;Platyophrya;Platyophrya vorax
7642622;Platyophryides dragescoi;Platyophryides dragescoi Foissner, 1987;EXACT;98;SYNONYM;SPECIES;Chromista;Ciliophora;;;;Ottowphrya;Ottowphrya dragescoi
8149010;Platyophryides latus;Platyophryides latus (Kahl, 1930) Foissner, 1987;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Colpodea;Cyrtolophosidida;Platyophryidae;Platyophryides;Platyophryides latus
2283075;Plectus;Plectus Bastian, 1865;EXACT;92;ACCEPTED;GENUS;Animalia;Nematoda;Adenophorea;Araeolaimida;Plectidae;Plectus;
7773649;Pleuroplites australis;Pleuroplites australis Foissner, 1988;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Prostomatea;Prostomatida;Pleuroplitidae;Pleuroplites;Pleuroplites australis
8291237;Pleuroplitoides smithi;Pleuroplitoides smithi Foissner, 1996;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Prostomatea;Prostomatida;Pleuroplitidae;Pleuroplitoides;Pleuroplitoides smithi
5241275;Pluteus petasatus;Pluteus petasatus (Fr.) Gillet;EXACT;98;ACCEPTED;SPECIES;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Pluteaceae;Pluteus;Pluteus petasatus
7641695;Pluteus phlebophorus;Pluteus phlebophorus (Ditmar) P.Kumm., 1871;EXACT;97;ACCEPTED;SPECIES;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Pluteaceae;Pluteus;Pluteus phlebophorus
2704173;Poa;Poa L.;EXACT;94;ACCEPTED;GENUS;Plantae;Tracheophyta;Liliopsida;Poales;Poaceae;Poa;
2704179;Poa annua;Poa annua L.;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Liliopsida;Poales;Poaceae;Poa;Poa annua
2704178;Poa pratensis;Poa pratensis L.;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Liliopsida;Poales;Poaceae;Poa;Poa pratensis
8300875;Poa trivialis;Poa trivialis L.;EXACT;98;ACCEPTED;SPECIES;Plantae;Tracheophyta;Liliopsida;Poales;Poaceae;Poa;Poa trivialis
3073;Poaceae;Poaceae;EXACT;96;ACCEPTED;FAMILY;Plantae;Tracheophyta;Liliopsida;Poales;Poaceae;;
7699420;Podophrya halophila;Podophrya halophila Kahl, 1934;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Kinetofragminophora;Suctorida;Podophryidae;Podophrya;Podophrya halophila
3204289;Polymyxa graminis;Polymyxa graminis Ledingham;EXACT;98;ACCEPTED;SPECIES;Chromista;Cercozoa;Phytomyxea;Plasmodiophorida;Plasmodiophoridae;Polymyxa;Polymyxa graminis
2683092;Polytrichum juniperinum;Polytrichum juniperinum Hedwig, 1801;EXACT;98;ACCEPTED;SPECIES;Plantae;Bryophyta;Bryopsida;Polytrichales;Polytrichaceae;Polytrichum;Polytrichum juniperinum
2531688;Porpoloma;Porpoloma Singer;EXACT;94;ACCEPTED;GENUS;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Tricholomataceae;Porpoloma;
4556321;Pratylenchoides ritteri;Pratylenchoides ritteri Sher, 1970;EXACT;98;ACCEPTED;SPECIES;Animalia;Nematoda;Secernentea;Tylenchida;Hoplolaimidae;Pratylenchoides;Pratylenchoides ritteri
2284120;Pratylenchus;Pratylenchus Filipjev, 1934;EXACT;94;ACCEPTED;GENUS;Animalia;Nematoda;Secernentea;Tylenchida;Hoplolaimidae;Pratylenchus;
6674;Primulaceae;Primulaceae;EXACT;96;ACCEPTED;FAMILY;Plantae;Tracheophyta;Magnoliopsida;Ericales;Primulaceae;;
2279885;Prismatolaimus;Prismatolaimus de Man, 1880;EXACT;94;ACCEPTED;GENUS;Animalia;Nematoda;Adenophorea;Enoplida;Prismatolaimidae;Prismatolaimus;
2557854;Proceropycnis pinicola;Proceropycnis pinicola M.Villarreal, Arenal, V.Rubio, Begerow, R.Bauer, R.Kirschner & Oberw.;EXACT;98;ACCEPTED;SPECIES;Fungi;Basidiomycota;Atractiellomycetes;Atractiellales;Phleogenaceae;Proceropycnis;Proceropycnis pinicola
2280381;Prodesmodora;Prodesmodora Micoletzky, 1923;EXACT;94;ACCEPTED;GENUS;Animalia;Nematoda;Adenophorea;Desmodorida;Microlaimidae;Prodesmodora;
2282603;Prodorylaimus;Prodorylaimus Andrassy, 1959;EXACT;94;ACCEPTED;GENUS;Animalia;Nematoda;Adenophorea;Dorylaimida;Dorylaimidae;Prodorylaimus;
7958699;Protocyclidium terrenum;Protocyclidium terrenum Alekperov, 1993;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Oligohymenophorea;Scuticociliatida;Cyclidiidae;Protocyclidium;Protocyclidium terrenum
2513144;Protomyces;Protomyces Unger;EXACT;94;ACCEPTED;GENUS;Fungi;Ascomycota;Taphrinomycetes;Taphrinales;Taphrinaceae;Protomyces;
8322605;Protospathidium muscicola;Protospathidium muscicola (Dragesco & Dragesco-Kernéis, 1979) Foissner, 1984;EXACT;97;ACCEPTED;SPECIES;Chromista;Ciliophora;Gymnostomatea;Spathidiida;Protospathidiidae;Protospathidium;Protospathidium muscicola
7803635;Protospathidium serpens;Protospathidium serpens (Kahl, 1930) Foissner, 1981;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Gymnostomatea;Spathidiida;Protospathidiidae;Protospathidium;Protospathidium serpens
8411559;Protospathidium terricola;Protospathidium terricola Foissner, 1998;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Gymnostomatea;Spathidiida;Protospathidiidae;Protospathidium;Protospathidium terricola
7;Protozoa;Protozoa;EXACT;94;ACCEPTED;KINGDOM;Protozoa;;;;;;
3020559;Prunus;Prunus L.;EXACT;94;ACCEPTED;GENUS;Plantae;Tracheophyta;Magnoliopsida;Rosales;Rosaceae;Prunus;
3020791;Prunus avium;Prunus avium (L.) L.;EXACT;98;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Rosales;Rosaceae;Prunus;Prunus avium
3021922;Prunus cerasus;Prunus cerasus L.;EXACT;97;SYNONYM;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Rosales;Rosaceae;Prunus;Prunus avium
7931731;Prunus domestica;Prunus domestica L.;EXACT;98;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Rosales;Rosaceae;Prunus;Prunus domestica
3022502;Prunus dulcis;Prunus dulcis (Mill.) D.A.Webb;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Rosales;Rosaceae;Prunus;Prunus dulcis
8149923;Prunus persica;Prunus persica Stokes;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Rosales;Rosaceae;Prunus;Prunus persica
3021120;Prunus salicina;Prunus salicina Lindl.;EXACT;98;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Rosales;Rosaceae;Prunus;Prunus salicina
2526774;Psathyrella;Psathyrella (Fr.) Quél.;EXACT;94;ACCEPTED;GENUS;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Psathyrellaceae;Psathyrella;
9422198;Pseudaphelenchus;Pseudaphelenchus Kanzaki & Giblin-Davis, 2009;EXACT;92;DOUBTFUL;GENUS;Animalia;Nematoda;Secernentea;Aphelenchida;Aphelenchoididae;Pseudaphelenchus;
8342368;Pseudocarchesium claudicans;Pseudocarchesium claudicans (Penard, 1922) Foissner, 1989;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Oligohymenophorea;Peritrichida;Vorticellidae;Pseudocarchesium;Pseudocarchesium claudicans
7598030;Pseudochilodonopsis mutabilis;Pseudochilodonopsis mutabilis Foissner, 1981;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Cyrtophoria;Cyrtophorida;Chilodonellidae;Pseudochilodonopsis;Pseudochilodonopsis mutabilis
7663295;Pseudochilodonopsis polyvacuolata;Pseudochilodonopsis polyvacuolata Foissner & Didier, 1981;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Cyrtophoria;Cyrtophorida;Chilodonellidae;Pseudochilodonopsis;Pseudochilodonopsis polyvacuolata
8286565;Pseudocohnilembus marinus;Pseudocohnilembus marinus Thompson, 1966;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Oligohymenophorea;Hymenostomatida;Pseudocohnilembidae;Pseudocohnilembus;Pseudocohnilembus marinus
7803056;Pseudocohnilembus pusillus;Pseudocohnilembus pusillus (Quennerstedt, 1869) Foissner & Wilbert, 1981;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Oligohymenophorea;Hymenostomatida;Pseudocohnilembidae;Pseudocohnilembus;Pseudocohnilembus pusillus
7889233;Pseudocohnilembus putrinus;Pseudocohnilembus putrinus (Kahl, 1928) Foissner & Wilbert, 1981;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Oligohymenophorea;Hymenostomatida;Pseudocohnilembidae;Pseudocohnilembus;Pseudocohnilembus putrinus
7468873;Pseudocyrtolophosis alpestris;Pseudocyrtolophosis alpestris Foissner, 1980;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Colpodea;Cyrtolophosidida;Cyrtolophosididae;Pseudocyrtolophosis;Pseudocyrtolophosis alpestris
8037046;Pseudocyrtolophosis terricola;Pseudocyrtolophosis terricola Foissner, 1993;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Colpodea;Cyrtolophosidida;Cyrtolophosididae;Pseudocyrtolophosis;Pseudocyrtolophosis terricola
7948512;Pseudoholophrya terricola;Pseudoholophrya terricola Berger, Foissner & Adam, 1984;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Gymnostomatea;Pseudoholophryida;Pseudoholophryidae;Pseudoholophrya;Pseudoholophrya terricola
8155820;Pseudokreyella australis;Pseudokreyella australis Foissner, 1993;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Colpodea;Bryometopida;Tectohymenidae;Pseudokreyella;Pseudokreyella australis
7855221;Pseudokreyella terricola;Pseudokreyella terricola Foissner, 1985;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Colpodea;Bryometopida;Tectohymenidae;Pseudokreyella;Pseudokreyella terricola
8255523;Pseudomicrothorax agilis;Pseudomicrothorax agilis Mermod, 1914;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Nassophorea;Nassulida;Pseudomicrothoracidae;Pseudomicrothorax;Pseudomicrothorax agilis
8275599;Pseudomicrothorax dubius;Pseudomicrothorax dubius (Maupas, 1883) Penard, 1922;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Nassophorea;Nassulida;Pseudomicrothoracidae;Pseudomicrothorax;Pseudomicrothorax dubius
2737019;Pseudophoenix sargentii;Pseudophoenix sargentii H.Wendl. ex Sarg.;EXACT;98;ACCEPTED;SPECIES;Plantae;Tracheophyta;Liliopsida;Arecales;Arecaceae;Pseudophoenix;Pseudophoenix sargentii
7960295;Pseudoplatyophrya nana;Pseudoplatyophrya nana (Kahl, 1926) Foissner, 1980;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Colpodea;Grossglockneriida;Grossglockneriidae;Pseudoplatyophrya;Pseudoplatyophrya nana
8374002;Pseudoplatyophrya saltans;Pseudoplatyophrya saltans Foissner, 1988;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Colpodea;Grossglockneriida;Grossglockneriidae;Pseudoplatyophrya;Pseudoplatyophrya saltans
2685796;Pseudotsuga menziesii;Pseudotsuga menziesii (Mirb.) Franco;EXACT;98;ACCEPTED;SPECIES;Plantae;Tracheophyta;Pinopsida;Pinales;Pinaceae;Pseudotsuga;Pseudotsuga menziesii
8334060;Pseudouroleptus buitkampi;Pseudouroleptus buitkampi (Foissner, 1982) Berger & Foissner, 1987;EXACT;98;SYNONYM;SPECIES;Chromista;Ciliophora;Hypotrichea;Stichotrichida;Amphisiellidae;Bistichella;Bistichella buitkampi
7538897;Pseudouroleptus procerus;Pseudouroleptus procerus Berger & Foissner, 1987;EXACT;98;SYNONYM;SPECIES;Chromista;Ciliophora;Hypotrichea;Stichotrichida;Amphisiellidae;Bistichella;Bistichella procera
7501409;Pseudourostyla franzi;Pseudourostyla franzi Foissner, 1987;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Hypotrichea;Urostylida;Pseudourostylidae;Pseudourostyla;Pseudourostyla franzi
7795527;Pseudovorticella mutans;Pseudovorticella mutans (Penard, 1922) Foissner, 1979;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Oligohymenophorea;Peritrichida;Vorticellidae;Pseudovorticella;Pseudovorticella mutans
