occurrenceId;verbatimScientificName;scientificName;key;matchType;confidence;status;rank;kingdom;phylum;class;order;family;genus;species
;Pseudoplatynematum;Pseudoplatynematum Bock, 1952;7566978;EXACT;94;ACCEPTED;GENUS;Chromista;Ciliophora;Oligohymenophorea;Hymenostomatida;Cinetochilidae;Pseudoplatynematum;
;Pseudoplatynematum denticulatum;Pseudoplatynematum Bock, 1952;7566978;HIGHERRANK;94;ACCEPTED;GENUS;Chromista;Ciliophora;Oligohymenophorea;Hymenostomatida;Cinetochilidae;Pseudoplatynematum;
;Cinetochilidae;Cinetochilidae;7580507;EXACT;96;ACCEPTED;FAMILY;Chromista;Ciliophora;Oligohymenophorea;Hymenostomatida;Cinetochilidae;;
;Tetrahymenidae;Tetrahymenidae;7602988;EXACT;96;ACCEPTED;FAMILY;Chromista;Ciliophora;Oligohymenophorea;Hymenostomatida;Tetrahymenidae;;
;Homalogastra setosa;Homalogastra setosa Kahl, 1926;8294946;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Oligohymenophorea;Hymenostomatida;Uronematidae;Homalogastra;Homalogastra setosa
;Homalogastra;Homalogastra Kahl, 1926;8036831;EXACT;94;ACCEPTED;GENUS;Chromista;Ciliophora;Oligohymenophorea;Hymenostomatida;Uronematidae;Homalogastra;
;Uronematidae;Uronematidae;7840435;EXACT;96;ACCEPTED;FAMILY;Chromista;Ciliophora;Oligohymenophorea;Hymenostomatida;Uronematidae;;
;Hymenostomatida;Hymenostomatida;7984607;EXACT;94;ACCEPTED;ORDER;Chromista;Ciliophora;Oligohymenophorea;Hymenostomatida;;;
;Epistylidae;Epistylidae;8141990;EXACT;96;ACCEPTED;FAMILY;Chromista;Ciliophora;Oligohymenophorea;Peritrichida;Epistylidae;;
;Epistylis;Epistylis Ehrenberg, 1830;9815647;EXACT;94;ACCEPTED;GENUS;Chromista;Ciliophora;Oligohymenophorea;Peritrichida;Epistylididae;Epistylis;
;Pseudovorticella;Pseudovorticella Foissner & Schiffmann, 1974;7396624;EXACT;94;ACCEPTED;GENUS;Chromista;Ciliophora;Oligohymenophorea;Peritrichida;Vorticellidae;Pseudovorticella;
;Vorticella campanula;Vorticella campanula Ehrenberg, 1831;7940383;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Oligohymenophorea;Peritrichida;Vorticellidae;Vorticella;Vorticella campanula
;Pseudovorticella punctata;Pseudovorticella punctata (Dons, 1918) Warren, 1987;7668387;EXACT;98;SYNONYM;SPECIES;Chromista;Ciliophora;Oligohymenophorea;Peritrichida;Vorticellidae;Vorticella;Vorticella punctata
;Vorticella;Vorticella Linnaeus, 1767;7351754;EXACT;94;ACCEPTED;GENUS;Chromista;Ciliophora;Oligohymenophorea;Peritrichida;Vorticellidae;Vorticella;
;Vorticellides;Vorticellides Foissner, Blake, Wolf, Breiner & Stoeck, 2009;9345269;EXACT;92;DOUBTFUL;GENUS;Chromista;Ciliophora;Oligohymenophorea;Peritrichida;Vorticellidae;Vorticellides;
;Vorticellidae;Vorticellidae;8161533;EXACT;96;ACCEPTED;FAMILY;Chromista;Ciliophora;Oligohymenophorea;Peritrichida;Vorticellidae;;
;Zoothamnium;Zoothamnium Bory de St.Vincent, 1826;7434304;EXACT;94;ACCEPTED;GENUS;Chromista;Ciliophora;Oligohymenophorea;Peritrichida;Zoothamniidae;Zoothamnium;
;Zoothamniidae;Zoothamniidae;8257671;EXACT;96;ACCEPTED;FAMILY;Chromista;Ciliophora;Oligohymenophorea;Peritrichida;Zoothamniidae;;
;Philasterida;Philasterida;7828720;EXACT;94;ACCEPTED;ORDER;Chromista;Ciliophora;Oligohymenophorea;Philasterida;;;
;Pleuronematida;Pleuronematida;7560244;EXACT;94;ACCEPTED;ORDER;Chromista;Ciliophora;Oligohymenophorea;Pleuronematida;;;
;Protocyclidium;Protocyclidium Alekperov, 1993;8280877;EXACT;94;ACCEPTED;GENUS;Chromista;Ciliophora;Oligohymenophorea;Scuticociliatida;Cyclidiidae;Protocyclidium;
;Protocyclidium sinica;Protocyclidium Alekperov, 1993;8280877;HIGHERRANK;94;ACCEPTED;GENUS;Chromista;Ciliophora;Oligohymenophorea;Scuticociliatida;Cyclidiidae;Protocyclidium;
;Cyclidiidae;Cyclidiidae;8202377;EXACT;96;ACCEPTED;FAMILY;Chromista;Ciliophora;Oligohymenophorea;Scuticociliatida;Cyclidiidae;;
;Oligohymenophorea;Oligohymenophorea;8006472;EXACT;94;ACCEPTED;CLASS;Chromista;Ciliophora;Oligohymenophorea;;;;
;Meseres corlissi;Meseres corlissi Petz & Foissner, 1992;7787296;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Oligotrichea;Halteriida;Halteriidae;Meseres;Meseres corlissi
;Meseres;Meseres;9620582;EXACT;94;ACCEPTED;GENUS;Chromista;Ciliophora;Oligotrichea;Halteriida;Halteriidae;Meseres;
;Halteriidae;Halteriidae;7879118;EXACT;96;ACCEPTED;FAMILY;Chromista;Ciliophora;Oligotrichea;Halteriida;Halteriidae;;
;Phyllopharyngea;Phyllopharyngea;7665255;EXACT;94;ACCEPTED;CLASS;Chromista;Ciliophora;Phyllopharyngea;;;;
;Plagiopogon loricatus;Plagiopogon loricatus Kahl, 1931;7843031;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Prostomatea;Prostomatida;Colepidae;Plagiopogon;Plagiopogon loricatus
;Plagiopogon;Plagiopogon Stein, 1859;8168303;EXACT;94;ACCEPTED;GENUS;Chromista;Ciliophora;Prostomatea;Prostomatida;Colepidae;Plagiopogon;
;Colepidae;Colepidae;7907941;EXACT;96;ACCEPTED;FAMILY;Chromista;Ciliophora;Prostomatea;Prostomatida;Colepidae;;
;Prorodon;Prorodon Ehrenberg, 1834;7352338;EXACT;94;ACCEPTED;GENUS;Chromista;Ciliophora;Prostomatea;Prostomatida;Prorodontidae;Prorodon;
;Prorodontidae;Prorodontidae;8167704;EXACT;96;ACCEPTED;FAMILY;Chromista;Ciliophora;Prostomatea;Prostomatida;Prorodontidae;;
;Prostomatea;Prostomatea;8318312;EXACT;94;ACCEPTED;CLASS;Chromista;Ciliophora;Prostomatea;;;;
;Spirotrichea;Spirotrichea;7982209;EXACT;94;ACCEPTED;CLASS;Chromista;Ciliophora;Spirotrichea;;;;
;Halieaceae;Hilieaceae;2899;FUZZY;83;SYNONYM;FAMILY;Chromista;Cryptophyta;Cryptophyceae;Cryptomonadales;Hilleaceae;;
;Heterophryidae;Heterophryidae;3236275;EXACT;96;ACCEPTED;FAMILY;Chromista;Heliozoa;;Centrohelida;Heterophryidae;;
;Heliozoa;Heliozoa;9697020;EXACT;94;ACCEPTED;PHYLUM;Chromista;Heliozoa;;;;;
;Eucoccidiorida;Eucoccidiorida;8362112;EXACT;94;ACCEPTED;ORDER;Chromista;Myzozoa;Conoidasida;Eucoccidiorida;;;
;Monocystidae;Monocystidae;7992299;EXACT;96;ACCEPTED;FAMILY;Chromista;Myzozoa;Conoidasida;Eugregarinorida;Monocystidae;;
;Syncystis;Syncystis Schneider, 1886;8045705;EXACT;94;SYNONYM;GENUS;Chromista;Myzozoa;Conoidasida;Eugregarinorida;Urosporidae;Urospora;
;Syncystis mirabilis;Syncystis Schneider, 1886;8045705;HIGHERRANK;94;SYNONYM;GENUS;Chromista;Myzozoa;Conoidasida;Eugregarinorida;Urosporidae;Urospora;
;Eugregarinorida;Eugregarinorida;8856420;EXACT;94;ACCEPTED;ORDER;Chromista;Myzozoa;Conoidasida;Eugregarinorida;;;
;Neogregarinorida;Neogregarinorida;8736197;EXACT;94;ACCEPTED;ORDER;Chromista;Myzozoa;Conoidasida;Neogregarinorida;;;
;Pentapharsodinium;Pentapharsodinium Indelicato & Loeblich Iii, 1986;7990941;EXACT;92;DOUBTFUL;GENUS;Chromista;Myzozoa;Dinophyceae;Peridiniales;Peridiniaceae;Pentapharsodinium;
;Pentapharsodinium tyrrhenicum;Pentapharsodinium Indelicato & Loeblich Iii, 1986;7990941;HIGHERRANK;92;DOUBTFUL;GENUS;Chromista;Myzozoa;Dinophyceae;Peridiniales;Peridiniaceae;Pentapharsodinium;
;Peridiniaceae;Peridiniaceae;8302476;EXACT;96;ACCEPTED;FAMILY;Chromista;Myzozoa;Dinophyceae;Peridiniales;Peridiniaceae;;
;Peridiniales;Peridiniales;8907302;EXACT;96;ACCEPTED;ORDER;Chromista;Myzozoa;Dinophyceae;Peridiniales;;;
;Euduboscquella;Euduboscquella Coats, Bachvaroff & Delwiche, 2012;9473002;EXACT;92;DOUBTFUL;GENUS;Chromista;Myzozoa;Dinophyceae;Syndiniales;Duboscquellaceae;Euduboscquella;
;Syndiniales;Syndiniales;9003358;EXACT;96;ACCEPTED;ORDER;Chromista;Myzozoa;Dinophyceae;Syndiniales;;;
;Dinophyceae;Dinophyceae;9049014;EXACT;80;ACCEPTED;CLASS;Chromista;Myzozoa;Dinophyceae;;;;
;Perkinsus;Perkinsus Levine;3285708;EXACT;94;ACCEPTED;GENUS;Chromista;Myzozoa;Perkinsea;Perkinsida;Perkinsidae;Perkinsus;
;Perkinsidae;Perkinsidae;7380935;EXACT;96;ACCEPTED;FAMILY;Chromista;Myzozoa;Perkinsea;Perkinsida;Perkinsidae;;
;Perkinsida;Perkinsida;8990843;EXACT;94;ACCEPTED;ORDER;Chromista;Myzozoa;Perkinsea;Perkinsida;;;
;Perkinsea;Perkinsea;8816809;EXACT;94;ACCEPTED;CLASS;Chromista;Myzozoa;Perkinsea;;;;
;Coccidia;Coccidia;4895097;EXACT;92;DOUBTFUL;GENUS;Chromista;Myzozoa;;Neogregarinida;Lipotrophidae;Coccidia;
;Syncystidae;Syncystidae;4893114;EXACT;96;ACCEPTED;FAMILY;Chromista;Myzozoa;;Neogregarinida;Syncystidae;;
;Hantzschia amphioxys;Hantzschia amphioxys (Ehrenb.) Grunow;5265849;EXACT;98;ACCEPTED;SPECIES;Chromista;Ochrophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Hantzschia;Hantzschia amphioxys
;Hantzschia;Hantzschia A.Grunow, 1877;7600333;EXACT;92;ACCEPTED;GENUS;Chromista;Ochrophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Hantzschia;
;Nitzschia pusilla;Nitzschia pusilla (Kützing) Grunow;5266190;EXACT;97;ACCEPTED;SPECIES;Chromista;Ochrophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Nitzschia;Nitzschia pusilla
;Pseudo-nitzschia heimii;Pseudo-nitzschia heimii Manguin;2628789;EXACT;98;ACCEPTED;SPECIES;Chromista;Ochrophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Pseudo-nitzschia;Pseudo-nitzschia heimii
;Pseudo-nitzschia;Pseudo-nitzschia H.Peragallo, 1900;7402345;EXACT;93;ACCEPTED;GENUS;Chromista;Ochrophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Pseudo-nitzschia;
;Bacillariaceae;Bacillariaceae;8316869;EXACT;96;ACCEPTED;FAMILY;Chromista;Ochrophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;;
;Bacillariales;Bacillariales;7489174;EXACT;96;ACCEPTED;ORDER;Chromista;Ochrophyta;Bacillariophyceae;Bacillariales;;;
;Luticola permuticopsis;Luticola permuticopsis K.Kopalová & B.van de Vijver, 2011;7507829;EXACT;98;ACCEPTED;SPECIES;Chromista;Ochrophyta;Bacillariophyceae;Naviculales;Diadesmidaceae;Luticola;Luticola permuticopsis
;Luticola;Luticola D.G.Mann, 1990;8210570;EXACT;94;ACCEPTED;GENUS;Chromista;Ochrophyta;Bacillariophyceae;Naviculales;Diadesmidaceae;Luticola;
;Diadesmidaceae;Diadesmidaceae;7356672;EXACT;96;ACCEPTED;FAMILY;Chromista;Ochrophyta;Bacillariophyceae;Naviculales;Diadesmidaceae;;
;Fistulifera;Fistulifera H.Lange-Bertalot, 1997;7913878;EXACT;94;ACCEPTED;GENUS;Chromista;Ochrophyta;Bacillariophyceae;Naviculales;Naviculaceae;Fistulifera;
;Mayamaea;Mayamaea H.Lange-Bertalot, 1997;8312129;EXACT;94;ACCEPTED;GENUS;Chromista;Ochrophyta;Bacillariophyceae;Naviculales;Naviculaceae;Mayamaea;
;Bacillariophyceae;Bacillariophyceae;7947184;EXACT;80;ACCEPTED;CLASS;Chromista;Ochrophyta;Bacillariophyceae;;;;
;Bacillariophyta;Bacillariophyta;8176985;EXACT;95;SYNONYM;PHYLUM;Chromista;Ochrophyta;Bacillariophyceae;;;;
;Dinobryon;Dinobryon Ehrenberg, 1834;3194946;EXACT;94;ACCEPTED;GENUS;Chromista;Ochrophyta;Chrysophyceae;Chromulinales;Dinobryaceae;Dinobryon;
;Epipyxis pulchra;Epipyxis pulchra D.K.Hilliard & Asmund;3195018;EXACT;98;ACCEPTED;SPECIES;Chromista;Ochrophyta;Chrysophyceae;Chromulinales;Dinobryaceae;Epipyxis;Epipyxis pulchra
;Epipyxis;Epipyxis Ehrenberg, 1838;3195017;EXACT;94;ACCEPTED;GENUS;Chromista;Ochrophyta;Chrysophyceae;Chromulinales;Dinobryaceae;Epipyxis;
;Poterioochromonas;Poterioochromonas Scherffel, 1901;4899951;EXACT;92;DOUBTFUL;GENUS;Chromista;Ochrophyta;Chrysophyceae;Chromulinales;Dinobryaceae;Poterioochromonas;
;Poterioochromonas malhamensis;Poterioochromonas Scherffel, 1901;4899951;HIGHERRANK;92;DOUBTFUL;GENUS;Chromista;Ochrophyta;Chrysophyceae;Chromulinales;Dinobryaceae;Poterioochromonas;
;Poterioochromonas stipitata;Poterioochromonas Scherffel, 1901;4899951;HIGHERRANK;92;DOUBTFUL;GENUS;Chromista;Ochrophyta;Chrysophyceae;Chromulinales;Dinobryaceae;Poterioochromonas;
;Dinobryaceae;Dinobryaceae;2915;EXACT;96;ACCEPTED;FAMILY;Chromista;Ochrophyta;Chrysophyceae;Chromulinales;Dinobryaceae;;
;Oikomonas;Oikomonas Kent, 1880;3194509;EXACT;94;ACCEPTED;GENUS;Chromista;Ochrophyta;Chrysophyceae;Chromulinales;;Oikomonas;
;Chromulinales;Chromulinales;7073608;EXACT;96;ACCEPTED;ORDER;Chromista;Ochrophyta;Chrysophyceae;Chromulinales;;;
;Chromulinales;Chromulinales;7073608;EXACT;96;ACCEPTED;ORDER;Chromista;Ochrophyta;Chrysophyceae;Chromulinales;;;
;Hibberdia;Hibberdia R.A.Andersen, 1989;3194398;EXACT;92;DOUBTFUL;GENUS;Chromista;Ochrophyta;Chrysophyceae;Hibberdiales;Hibberdiaceae;Hibberdia;
;Hibberdia magna;Hibberdia R.A.Andersen, 1989;3194398;HIGHERRANK;92;DOUBTFUL;GENUS;Chromista;Ochrophyta;Chrysophyceae;Hibberdiales;Hibberdiaceae;Hibberdia;
;Hibberdiaceae;Hibberdiaceae;4545;EXACT;96;ACCEPTED;FAMILY;Chromista;Ochrophyta;Chrysophyceae;Hibberdiales;Hibberdiaceae;;
;Hibberdiales;Hibberdiales;597;EXACT;96;ACCEPTED;ORDER;Chromista;Ochrophyta;Chrysophyceae;Hibberdiales;;;
;Ochromonas;Ochromonas Vysotskii;9762970;EXACT;94;ACCEPTED;GENUS;Chromista;Ochrophyta;Chrysophyceae;Ochromonadales;Chromulinaceae;Ochromonas;
;Ochromonas vasocystis;Ochromonas Vysotskii;9762970;HIGHERRANK;94;ACCEPTED;GENUS;Chromista;Ochrophyta;Chrysophyceae;Ochromonadales;Chromulinaceae;Ochromonas;
;Spumella vulgaris;Spumella vulgaris Cienkowski, 1870;3194568;EXACT;98;ACCEPTED;SPECIES;Chromista;Ochrophyta;Chrysophyceae;Ochromonadales;Chromulinaceae;Spumella;Spumella vulgaris
;Spumella;Spumella Cienkowsky, 1870;3194566;EXACT;94;ACCEPTED;GENUS;Chromista;Ochrophyta;Chrysophyceae;Ochromonadales;Chromulinaceae;Spumella;
;Spumella lacusvadosi;Spumella Cienkowsky, 1870;3194566;HIGHERRANK;94;ACCEPTED;GENUS;Chromista;Ochrophyta;Chrysophyceae;Ochromonadales;Chromulinaceae;Spumella;
;Chromulinaceae;Chromulinaceae;7131;EXACT;96;ACCEPTED;FAMILY;Chromista;Ochrophyta;Chrysophyceae;Ochromonadales;Chromulinaceae;;
;Ochromonadaceae;Ochromonadaceae;4579;EXACT;96;ACCEPTED;FAMILY;Chromista;Ochrophyta;Chrysophyceae;Ochromonadales;Ochromonadaceae;;
;Paraphysomonas;Paraphysomonas De Saedeleer, 1930;3195227;EXACT;94;ACCEPTED;GENUS;Chromista;Ochrophyta;Chrysophyceae;Ochromonadales;Paraphysomonadaceae;Paraphysomonas;
;Paraphysomonadaceae;Paraphysomonadaceae;8668;EXACT;96;ACCEPTED;FAMILY;Chromista;Ochrophyta;Chrysophyceae;Ochromonadales;Paraphysomonadaceae;;
;Ochromonadales;Ochromonadales;7073605;EXACT;96;ACCEPTED;ORDER;Chromista;Ochrophyta;Chrysophyceae;Ochromonadales;;;
;Mallomonas;Mallomonas Perty, 1852;3195066;EXACT;94;ACCEPTED;GENUS;Chromista;Ochrophyta;Chrysophyceae;Synurales;Mallomonadaceae;Mallomonas;
;Mallomonadaceae;Mallomonadaceae;4581;EXACT;96;ACCEPTED;FAMILY;Chromista;Ochrophyta;Chrysophyceae;Synurales;Mallomonadaceae;;
;Synurales;Synurales;600;EXACT;96;ACCEPTED;ORDER;Chromista;Ochrophyta;Chrysophyceae;Synurales;;;
;Chrysophyceae;Chrysophyceae;7073563;EXACT;80;ACCEPTED;CLASS;Chromista;Ochrophyta;Chrysophyceae;;;;
;Eustigmataceae;Eustigmataceae;1948;EXACT;96;ACCEPTED;FAMILY;Chromista;Ochrophyta;Eustigmatophyceae;Eustigmatales;Eustigmataceae;;
;Eustigmatales;Eustigmatales;8408718;EXACT;96;ACCEPTED;ORDER;Chromista;Ochrophyta;Eustigmatophyceae;Eustigmatales;;;
;Eustigmatophyceae;Eustigmatophyceae;286;EXACT;80;ACCEPTED;CLASS;Chromista;Ochrophyta;Eustigmatophyceae;;;;
;Phaeophyceae;Phaeophyceae;7073593;EXACT;80;ACCEPTED;CLASS;Chromista;Ochrophyta;Phaeophyceae;;;;
;Chlamydomyxa;Chlamydomyxa W.Archer, 1875;3194385;EXACT;92;DOUBTFUL;GENUS;Chromista;Ochrophyta;Picophagea;Chlamydomyxales;Chlamydomyxaceae;Chlamydomyxa;
;Chlamydomyxa labyrinthuloides;Chlamydomyxa W.Archer, 1875;3194385;HIGHERRANK;92;DOUBTFUL;GENUS;Chromista;Ochrophyta;Picophagea;Chlamydomyxales;Chlamydomyxaceae;Chlamydomyxa;
;Thaumatomonas;Thaumatomonas De Saedeleer, 1931;9703717;EXACT;94;ACCEPTED;GENUS;Chromista;Ochrophyta;Raphidophyceae;;;Thaumatomonas;
;Synurophyceae;Synurophyceae;7073604;EXACT;80;ACCEPTED;CLASS;Chromista;Ochrophyta;Synurophyceae;;;;
;Botryidiopsidaceae;Botrydiopsidaceae;8701;FUZZY;84;ACCEPTED;FAMILY;Chromista;Ochrophyta;Xanthophyceae;Mischococcales;Botrydiopsidaceae;;
;Botryochloris;Botryochloris Pascher, 1930;3201168;EXACT;94;ACCEPTED;GENUS;Chromista;Ochrophyta;Xanthophyceae;Mischococcales;Botryochloridaceae;Botryochloris;
;Chlorellidium;Chlorellidium Vischer, 1936;3201179;EXACT;94;ACCEPTED;GENUS;Chromista;Ochrophyta;Xanthophyceae;Mischococcales;Botryochloridaceae;Chlorellidium;
;Chlorellidium tetrabotrys;Chlorellidium Vischer, 1936;3201179;HIGHERRANK;94;ACCEPTED;GENUS;Chromista;Ochrophyta;Xanthophyceae;Mischococcales;Botryochloridaceae;Chlorellidium;
;Botryochloridaceae;Botryochloridaceae;8702;EXACT;96;ACCEPTED;FAMILY;Chromista;Ochrophyta;Xanthophyceae;Mischococcales;Botryochloridaceae;;
;Bumilleriopsis;Bumilleriopsis Printz, 1914;3201444;EXACT;94;ACCEPTED;GENUS;Chromista;Ochrophyta;Xanthophyceae;Mischococcales;Centritractaceae;Bumilleriopsis;
;Centritractaceae;Centritractaceae;4267488;EXACT;96;ACCEPTED;FAMILY;Chromista;Ochrophyta;Xanthophyceae;Mischococcales;Centritractaceae;;
;Mischococcus;Mischococcus Nägeli, 1849;3201190;EXACT;94;ACCEPTED;GENUS;Chromista;Ochrophyta;Xanthophyceae;Mischococcales;Mischococcaceae;Mischococcus;
;Mischococcus sphaerocephalus;Mischococcus Nägeli, 1849;3201190;HIGHERRANK;94;ACCEPTED;GENUS;Chromista;Ochrophyta;Xanthophyceae;Mischococcales;Mischococcaceae;Mischococcus;
;Mischococcaceae;Mischococcaceae;4589;EXACT;96;ACCEPTED;FAMILY;Chromista;Ochrophyta;Xanthophyceae;Mischococcales;Mischococcaceae;;
;Pleurochloris;Pleurochloris Pascher, 1925;3201319;EXACT;94;ACCEPTED;GENUS;Chromista;Ochrophyta;Xanthophyceae;Mischococcales;Pleurochloridaceae;Pleurochloris;
;Pleurochloris meiringensis;Pleurochloris Pascher, 1925;3201319;HIGHERRANK;94;ACCEPTED;GENUS;Chromista;Ochrophyta;Xanthophyceae;Mischococcales;Pleurochloridaceae;Pleurochloris;
;Pleurochloridaceae;Pleurochloridaceae;8704;EXACT;96;ACCEPTED;FAMILY;Chromista;Ochrophyta;Xanthophyceae;Mischococcales;Pleurochloridaceae;;
;Mischococcales;Mischococcales;1320;EXACT;96;ACCEPTED;ORDER;Chromista;Ochrophyta;Xanthophyceae;Mischococcales;;;
;Myxochloridaceae;Myxochloridaceae;8699;EXACT;96;ACCEPTED;FAMILY;Chromista;Ochrophyta;Xanthophyceae;Rhizochloridales;Myxochloridaceae;;
;Rhizochloridales;Rhizochloridales;7073606;EXACT;96;ACCEPTED;ORDER;Chromista;Ochrophyta;Xanthophyceae;Rhizochloridales;;;
;Heteropediaceae;Heteropediaceae;4592;EXACT;96;ACCEPTED;FAMILY;Chromista;Ochrophyta;Xanthophyceae;Tribonematales;Heteropediaceae;;
;Tribonema;Tribonema Derbès & Solier, 1851;3200877;EXACT;94;ACCEPTED;GENUS;Chromista;Ochrophyta;Xanthophyceae;Tribonematales;Tribonemataceae;Tribonema;
;Tribonemataceae;Tribonemataceae;4594;EXACT;96;ACCEPTED;FAMILY;Chromista;Ochrophyta;Xanthophyceae;Tribonematales;Tribonemataceae;;
;Xanthonema;Xanthonema P.C.Silva, 1979;3200900;EXACT;94;ACCEPTED;GENUS;Chromista;Ochrophyta;Xanthophyceae;Tribonematales;Xanthonemataceae;Xanthonema;
;Xanthonema bristolianum;Xanthonema P.C.Silva, 1979;3200900;HIGHERRANK;94;ACCEPTED;GENUS;Chromista;Ochrophyta;Xanthophyceae;Tribonematales;Xanthonemataceae;Xanthonema;
;Xanthonemataceae;Xanthonemataceae;2449;EXACT;96;ACCEPTED;FAMILY;Chromista;Ochrophyta;Xanthophyceae;Tribonematales;Xanthonemataceae;;
;Tribonematales;Tribonematales;602;EXACT;96;ACCEPTED;ORDER;Chromista;Ochrophyta;Xanthophyceae;Tribonematales;;;
;Vaucheria terrestris;Vaucheria terrestris (Vaucher) DC.;8299209;EXACT;98;ACCEPTED;SPECIES;Chromista;Ochrophyta;Xanthophyceae;Vaucheriales;Vaucheriaceae;Vaucheria;Vaucheria terrestris
;Vaucheria;Vaucheria A.P.de Candolle, 1801;3201037;EXACT;94;ACCEPTED;GENUS;Chromista;Ochrophyta;Xanthophyceae;Vaucheriales;Vaucheriaceae;Vaucheria;
;Vaucheriaceae;Vaucheriaceae;4596;EXACT;96;ACCEPTED;FAMILY;Chromista;Ochrophyta;Xanthophyceae;Vaucheriales;Vaucheriaceae;;
;Vaucheriales;Vaucheriales;1321;EXACT;96;ACCEPTED;ORDER;Chromista;Ochrophyta;Xanthophyceae;Vaucheriales;;;
;Pseudopleurochloris;Pseudopleurochloris C.Andreoli, I.Moro, N.La Rocca, F.Rigoni, L.Dalla Valle & L.Bargelloni, 1999;3201016;EXACT;92;DOUBTFUL;GENUS;Chromista;Ochrophyta;Xanthophyceae;;;Pseudopleurochloris;
;Pseudopleurochloris antarctica;Pseudopleurochloris C.Andreoli, I.Moro, N.La Rocca, F.Rigoni, L.Dalla Valle & L.Bargelloni, 1999;3201016;HIGHERRANK;92;DOUBTFUL;GENUS;Chromista;Ochrophyta;Xanthophyceae;;;Pseudopleurochloris;
;Xanthophyceae;Xanthophyceae;7073629;EXACT;80;ACCEPTED;CLASS;Chromista;Ochrophyta;Xanthophyceae;;;;
;Ochrophyta;Ochrophyta;98;EXACT;96;ACCEPTED;PHYLUM;Chromista;Ochrophyta;;;;;
;Hyphochytrium catenoides;Hyphochytrium catenoides Karling;3202687;EXACT;98;ACCEPTED;SPECIES;Chromista;Oomycota;Hyphochytrea;Hyphochytriales;Hyphochytriaceae;Hyphochytrium;Hyphochytrium catenoides
;Hyphochytrium;Hyphochytrium Zopf;3202686;EXACT;94;ACCEPTED;GENUS;Chromista;Oomycota;Hyphochytrea;Hyphochytriales;Hyphochytriaceae;Hyphochytrium;
;Hyphochytriaceae;Hyphochytriaceae;8282;EXACT;96;ACCEPTED;FAMILY;Chromista;Oomycota;Hyphochytrea;Hyphochytriales;Hyphochytriaceae;;
;Halophytophthora;Halophytophthora H.H.Ho & S.C.Jong;3203940;EXACT;94;ACCEPTED;GENUS;Chromista;Oomycota;Peronosporea;Peronosporales;Peronosporaceae;Halophytophthora;
;Pythium rostratifingens;Pythium rostratifingens De Cock & Lévesque, 2004;5433907;EXACT;98;SYNONYM;SPECIES;Chromista;Oomycota;Peronosporea;Peronosporales;Pythiaceae;Globisporangium;Globisporangium rostratifingens
;Pythium monospermum;Pythium monospermum Pringsh.;5424088;EXACT;98;ACCEPTED;SPECIES;Chromista;Oomycota;Peronosporea;Peronosporales;Pythiaceae;Pythium;Pythium monospermum
;Pythium;Pythium Pringsh.;3202728;EXACT;94;ACCEPTED;GENUS;Chromista;Oomycota;Peronosporea;Peronosporales;Pythiaceae;Pythium;
;Pythiaceae;Pythiaceae;8294;EXACT;96;ACCEPTED;FAMILY;Chromista;Oomycota;Peronosporea;Peronosporales;Pythiaceae;;
;Aphanomyces;Aphanomyces de Bary;3202934;EXACT;94;ACCEPTED;GENUS;Chromista;Oomycota;Peronosporea;Saprolegniales;Leptolegniaceae;Aphanomyces;
;Saprolegniaceae;Saprolegniaceae;4789;EXACT;96;ACCEPTED;FAMILY;Chromista;Oomycota;Peronosporea;Saprolegniales;Saprolegniaceae;;
;Saprolegniales;Saprolegniales;1031;EXACT;96;ACCEPTED;ORDER;Chromista;Oomycota;Peronosporea;Saprolegniales;;;
;Oomycota;Oomycota;32;EXACT;96;ACCEPTED;PHYLUM;Chromista;Oomycota;;;;;
;Archaeorhizomyces borealis;Archaeorhizomyces borealis A.Menkis, T.Y.James & Rosling, 2014;8139865;EXACT;98;ACCEPTED;SPECIES;Fungi;Ascomycota;Archaeorhizomycetes;Archaeorhizomycetales;Archaeorhizomycetaceae;Archaeorhizomyces;Archaeorhizomyces borealis
;Archaeorhizomyces finlayi;Archaeorhizomyces finlayi Rosling & T.Y.James, 2011;7870834;EXACT;98;ACCEPTED;SPECIES;Fungi;Ascomycota;Archaeorhizomycetes;Archaeorhizomycetales;Archaeorhizomycetaceae;Archaeorhizomyces;Archaeorhizomyces finlayi
;Archaeorhizomyces;Archaeorhizomyces Rosling & T.James;7628767;EXACT;94;ACCEPTED;GENUS;Fungi;Ascomycota;Archaeorhizomycetes;Archaeorhizomycetales;Archaeorhizomycetaceae;Archaeorhizomyces;
;Archaeorhizomycetaceae;Archaeorhizomycetaceae;8392964;EXACT;96;ACCEPTED;FAMILY;Fungi;Ascomycota;Archaeorhizomycetes;Archaeorhizomycetales;Archaeorhizomycetaceae;;
